purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
1835,178,474,2/17/2023 17:42,3,18.29484909
1836,178,286,11/16/2022 2:21,4,110.5321944
1837,178,223,4/13/2023 13:47,3,140.7574937
1838,179,239,9/30/2018 15:05,4,52.49090621
1839,179,447,3/8/2019 23:40,1,40.844078
1840,179,426,5/10/2020 17:43,5,18.54500016
1841,179,398,6/28/2022 1:02,1,38.92601534
1842,179,79,4/8/2019 7:20,2,32.3306116
1843,179,479,10/27/2019 5:12,2,5.323534108
1844,179,320,8/10/2022 21:43,1,24.58007992
1845,179,403,12/6/2022 10:17,1,24.0410195
1846,179,447,7/16/2022 7:13,3,116.0799869
1847,180,293,7/12/2023 14:15,2,95.60287776
1848,180,442,11/1/2022 7:45,1,27.05516753
1849,180,449,12/31/2022 22:24,3,140.5266064
1850,180,87,8/8/2023 14:25,5,196.1473127
1851,180,47,1/10/2022 6:37,2,81.37344787
1852,180,36,3/9/2023 16:41,2,74.05454363
1853,180,40,2/16/2023 11:15,2,73.68379325
1854,180,346,9/30/2023 4:18,1,40.39990608
1855,180,352,12/7/2021 21:17,2,14.49245305
1856,180,30,8/20/2023 9:21,1,49.91060159
1857,180,45,4/12/2022 11:41,5,26.49426703
1858,180,27,3/8/2023 12:18,1,32.98716774
1859,181,397,11/24/2022 1:13,5,13.35640502
1860,181,210,1/2/2022 16:00,3,107.1059476
1861,181,60,7/9/2023 1:54,2,39.81643705
1862,181,128,7/8/2021 21:39,2,9.756406922
1863,181,279,11/9/2021 20:06,2,44.85652493
1864,181,201,6/9/2021 19:40,1,22.5515682
1865,181,335,1/4/2023 4:44,3,9.284198945
1866,182,288,7/9/2015 23:26,2,61.8796946
1867,182,295,8/30/2022 10:33,4,182.1487917
1868,182,278,4/1/2021 23:12,5,11.26896523
1869,182,277,5/9/2020 14:49,2,47.58727829
1870,182,208,10/6/2021 21:10,5,72.66791703
1871,182,472,3/2/2019 3:41,3,19.46427217
1872,182,171,7/7/2019 18:22,1,47.38389645
1873,182,160,7/13/2020 7:31,1,36.61157355
1874,183,139,12/13/2018 12:52,1,10.45006157
1875,183,143,9/2/2018 14:23,2,41.80100753
1876,183,199,9/29/2018 17:32,4,72.43405896
1877,183,25,6/29/2022 5:52,5,221.6154129
1878,183,494,10/31/2020 15:56,5,123.1783433
1879,183,258,3/18/2022 12:29,4,164.2877689
1880,183,258,3/22/2022 16:51,5,20.08315767
1881,183,364,6/16/2023 9:21,2,4.841330336
1882,183,469,11/29/2019 15:16,2,46.75506246
1883,183,181,10/26/2017 1:18,1,15.52221998
1884,183,373,3/17/2016 13:45,5,71.01464017
1885,183,209,12/31/2020 13:11,4,104.453115
1886,183,207,12/4/2018 6:11,2,7.966619991
1887,183,56,6/12/2022 20:12,4,93.32476097
1888,183,101,12/6/2020 10:43,4,163.2157684
1889,183,268,4/26/2021 6:44,3,68.02825217
1890,183,307,1/6/2022 2:26,2,58.67854592
1891,183,394,4/11/2021 0:08,5,174.2962986
1892,183,54,6/3/2019 14:09,2,90.87787811
1893,184,497,6/6/2021 23:00,2,13.77644672
1894,184,188,11/2/2020 7:43,5,154.304775
1895,184,243,8/30/2023 3:00,1,32.50462962
1896,184,331,5/7/2023 3:46,5,122.9200451
1897,184,302,1/18/2022 1:18,1,5.060164561
1898,184,248,10/3/2021 7:08,3,23.79810598
1899,184,298,1/10/2022 19:37,5,23.32539933
1900,184,180,5/12/2022 13:28,5,243.2535712
1901,184,451,5/17/2022 18:51,2,84.45159
1902,184,350,12/10/2022 20:43,3,29.02799132
1903,184,129,11/18/2022 3:38,3,116.204378
1904,184,96,7/7/2023 6:47,2,21.567921
1905,185,210,6/17/2018 10:36,2,11.32688213
1906,185,223,6/29/2018 15:59,4,71.20840669
1907,185,18,6/1/2022 9:33,4,186.1177437
1908,185,255,2/17/2018 10:42,2,12.37303169
1909,185,116,1/6/2022 12:22,5,12.56898455
1910,185,461,6/30/2019 5:06,4,69.40384439
1911,185,257,11/7/2022 23:11,5,137.7738282
1912,185,172,5/6/2022 5:27,1,3.834457885
1913,185,281,9/12/2023 8:15,1,6.245925089
1914,185,39,9/26/2019 10:50,2,32.50729973
1915,185,188,9/11/2021 16:26,4,155.5858355
1916,185,428,8/3/2019 9:53,2,35.82843129
1917,185,275,12/3/2018 15:52,5,23.26509646
1918,185,379,1/18/2023 21:41,5,203.5759042
1919,185,69,7/9/2023 13:48,2,6.198830229
1920,185,20,8/12/2017 17:46,3,123.540519
1921,185,158,5/28/2019 0:41,4,114.23323
1922,185,215,10/20/2021 13:27,4,29.07401935
1923,185,411,4/11/2017 23:40,4,159.7373401
1924,186,365,1/13/2022 19:10,1,43.65725722
1925,186,127,12/20/2021 10:16,2,65.18859847
1926,186,141,5/29/2022 17:24,5,203.3114517
1927,186,260,12/7/2022 12:26,3,111.9017849
1928,186,454,12/4/2021 22:26,1,28.19648049
1929,186,440,6/5/2023 1:23,5,68.75664393
1930,186,317,1/24/2022 6:07,4,80.0388943
1931,186,23,10/18/2021 18:39,5,135.7223419
1932,186,378,2/7/2022 19:43,3,63.10384305
1933,186,2,3/2/2023 4:36,4,69.73456129
1934,186,436,3/7/2023 6:48,5,40.28491391
1935,187,150,12/29/2021 17:14,3,49.17265026
1936,187,121,6/7/2019 8:46,4,150.3362848
1937,187,235,7/22/2019 1:06,5,108.0308544
1938,187,91,8/6/2023 17:56,2,30.92163162
1939,187,482,2/24/2022 8:22,5,207.5401449
1940,187,3,3/6/2019 9:05,3,149.6668508
1941,187,246,9/25/2017 23:22,2,59.55940682
1942,188,399,12/21/2022 22:12,1,15.79165674
1943,188,273,10/17/2022 22:09,2,9.14613044
1944,188,146,1/31/2022 16:49,5,171.0401807
1945,188,220,4/7/2022 14:12,2,39.47826382
1946,188,101,7/24/2022 5:21,5,119.7167553
1947,188,320,3/19/2023 13:56,1,19.59903237
1948,189,284,10/7/2019 13:10,2,46.92660971
1949,189,38,9/27/2020 0:37,3,99.15168836
1950,189,395,1/5/2022 2:14,2,73.04378045
1951,189,355,9/27/2019 11:23,5,50.87691721
1952,189,277,4/20/2020 0:55,4,158.7396064
1953,189,41,11/6/2022 10:00,2,67.35303242
1954,189,15,2/19/2021 14:36,3,90.6108242
1955,189,216,10/11/2021 11:04,3,8.707637503
1956,189,151,10/14/2019 18:42,5,69.89217535
1957,189,176,10/9/2022 23:30,4,97.94831671
1958,189,102,6/2/2022 17:24,1,25.10131169
1959,189,171,5/15/2019 6:12,1,48.64241179
1960,189,168,11/13/2021 23:41,3,77.64119351
1961,190,58,5/3/2020 21:02,2,4.165118718
1962,190,49,10/20/2023 9:00,3,127.3777965
1963,190,119,2/14/2023 17:12,3,105.5384337
1964,190,26,5/22/2022 23:34,1,43.12027975
1965,190,40,6/13/2021 16:34,4,89.41171583
1966,190,173,5/22/2023 17:30,3,106.2985221
1967,190,494,1/19/2021 4:47,1,44.30036487
1968,190,216,6/30/2020 14:59,3,87.75911474
1969,190,370,11/25/2019 10:54,4,71.5053993
1970,190,406,11/16/2022 11:39,4,81.40818148
1971,190,294,8/15/2023 0:50,4,197.345838
1972,190,159,6/18/2021 16:53,1,10.82700191
1973,190,390,3/21/2022 15:39,3,36.21473684
1974,190,194,8/4/2022 12:02,2,4.635534579
1975,190,473,5/21/2021 13:39,2,34.19502209
1976,190,217,5/22/2021 13:57,1,15.0536567
1977,190,397,3/20/2023 10:32,4,69.86320159
1978,190,106,9/13/2022 3:40,3,78.20654097
1979,190,177,5/23/2022 11:39,5,83.19177529
1980,190,238,6/3/2023 4:20,4,136.9482232
1981,191,497,7/13/2022 0:47,1,44.00564979
1982,191,327,7/15/2023 10:12,3,115.6201092
1983,191,142,6/27/2019 9:32,4,13.10510697
1984,191,223,11/14/2021 19:54,1,24.92756832
1985,191,394,1/16/2023 2:02,3,16.06260513
1986,192,341,9/27/2018 18:02,4,197.1031862
1987,192,60,12/8/2017 16:21,4,67.66820925
1988,192,137,12/19/2015 18:57,5,196.9623821
1989,192,273,9/9/2021 21:09,2,70.6279774
1990,192,372,6/27/2020 4:39,5,48.16548563
1991,192,92,6/6/2021 22:21,2,75.76056191
1992,192,295,7/6/2021 8:52,3,84.55861676
1993,192,425,3/23/2017 22:40,3,71.12092251
1994,192,62,11/11/2015 22:42,4,93.69652284
1995,192,305,12/29/2016 23:17,5,201.5576265
1996,192,370,5/26/2022 8:40,2,87.77186297
1997,192,221,5/30/2019 16:47,1,18.36660424
1998,192,123,4/14/2020 18:33,5,202.9792071
1999,192,435,3/20/2018 8:58,5,244.8863742
2000,192,347,3/14/2021 4:15,5,201.2276651
2001,192,102,9/27/2016 15:31,2,10.28573149
2002,192,152,8/23/2022 3:26,2,57.05043338
2003,192,280,6/1/2022 17:38,3,63.22106837
2004,192,345,12/14/2015 11:44,3,51.1218433
2005,193,415,3/10/2020 12:35,5,39.70623488
2006,193,148,11/16/2021 16:53,1,48.70143517
2007,193,222,7/27/2021 12:49,1,11.34412881
2008,193,272,10/12/2020 3:01,2,89.59505883
2009,193,58,8/16/2023 3:58,2,69.51923985
2010,193,427,10/5/2022 17:27,4,22.81321787
2011,193,359,8/12/2020 0:37,2,23.00351039
2012,193,143,8/15/2020 9:46,1,13.95713593
2013,193,193,5/12/2021 2:37,2,11.17591528
2014,193,64,8/28/2019 18:18,4,150.7488942
2015,193,238,6/13/2019 22:28,1,39.82451442
2016,193,108,2/17/2020 10:27,1,46.67479499
2017,193,89,12/14/2021 0:23,3,134.6658985
2018,193,163,6/2/2020 22:38,5,240.2775169
2019,193,12,4/30/2023 22:27,2,30.61391409
2020,193,82,6/2/2020 12:08,2,99.3807239
2021,194,436,7/16/2018 13:03,4,15.58043478
2022,194,293,4/14/2020 19:03,5,124.6878438
2023,194,202,2/14/2023 11:44,5,80.81950073
2024,194,495,2/22/2020 5:59,3,26.53682858
2025,194,242,10/13/2020 16:05,1,26.14894145
2026,194,147,4/6/2022 9:13,4,26.83183539
2027,194,96,10/12/2023 6:30,3,53.27048303
2028,194,351,2/2/2019 15:10,3,110.6133642
2029,194,273,7/16/2019 4:09,3,17.06210964
2030,194,108,1/1/2019 5:33,4,26.95206201
2031,194,430,6/24/2019 18:14,4,127.4263738
2032,194,333,1/31/2021 14:31,3,84.31631877
2033,194,111,11/27/2017 13:30,5,136.4462525
2034,194,199,1/25/2019 13:39,4,50.86503259
2035,194,148,10/29/2019 14:17,5,127.8370595
2036,195,173,7/1/2016 7:39,4,154.3781558
2037,195,219,11/17/2019 2:39,5,70.16363981
2038,195,255,8/12/2023 20:25,3,142.8636015
2039,195,345,8/26/2021 16:45,3,69.59429304
2040,195,34,9/3/2023 19:25,2,93.69463155
2041,196,179,11/6/2021 11:09,2,8.769493873
2042,196,274,7/17/2023 19:21,1,39.1251672
2043,196,109,8/21/2021 9:04,5,101.3822267
2044,196,289,10/27/2021 18:43,3,111.8274988
2045,197,422,12/22/2017 18:18,3,56.49054667
2046,197,158,1/9/2020 14:06,2,40.57169357
2047,197,191,11/7/2020 19:52,2,49.45626584
2048,197,39,7/7/2022 17:51,2,59.68220571
2049,197,462,2/11/2019 15:12,2,76.28787853
2050,197,435,10/15/2021 6:11,4,32.22995299
2051,197,27,6/14/2018 1:16,5,171.0992257
2052,197,414,11/6/2019 9:34,5,38.55392078
2053,197,5,12/1/2019 2:03,4,188.5770511
2054,197,75,1/28/2020 17:40,5,103.0755525
2055,197,338,6/17/2019 22:03,4,171.7918444
2056,197,348,1/29/2021 4:09,1,23.81474968
2057,197,205,7/27/2019 22:03,3,122.2129718
2058,197,51,10/5/2021 10:43,3,49.85180792
2059,197,185,6/23/2022 14:54,2,16.62662195
2060,197,128,8/27/2017 17:26,4,168.844649
2061,197,402,11/6/2022 17:31,2,15.54692336
2062,198,324,7/19/2021 18:34,5,115.4807726
2063,198,17,5/17/2021 14:40,4,9.421979167
2064,198,337,1/22/2021 4:05,5,60.91237364
2065,198,121,1/28/2023 16:02,5,145.6405041
2066,198,227,7/16/2022 19:21,2,93.55450227
2067,199,420,5/23/2017 20:37,5,208.0499136
2068,199,54,5/29/2019 10:49,4,42.3543492
2069,199,163,5/3/2020 13:35,3,92.73365176
2070,199,208,9/20/2019 5:01,3,80.69798101
2071,199,344,8/8/2019 1:16,1,5.013386782
2072,199,78,9/14/2023 23:20,3,7.498507557
2073,199,492,12/7/2021 15:11,4,142.5276722
2074,199,381,4/20/2021 23:08,5,246.0390831
2075,199,323,2/2/2021 6:31,3,116.6526916
2076,199,489,8/9/2016 6:09,2,61.57974328
2077,199,333,3/24/2016 0:08,5,118.7303585
2078,199,492,7/12/2022 7:18,5,235.6756008
2079,199,346,11/17/2016 13:34,1,22.04147946
2080,199,221,4/9/2023 8:06,1,20.66434726
2081,199,324,9/1/2019 16:57,5,247.898177
2082,199,168,8/6/2019 16:05,4,193.4667948
2083,199,389,10/31/2016 23:10,4,10.13699079
2084,199,220,10/11/2022 14:48,5,181.4794466
2085,200,212,4/16/2020 9:54,5,216.4913352
2086,200,309,4/10/2019 21:06,2,27.71046023
2087,200,439,11/15/2017 19:11,4,185.36665
2088,200,308,1/10/2020 2:36,2,4.010495958
2089,200,181,5/12/2016 12:57,1,40.76812129
2090,200,480,1/26/2023 3:52,4,181.8124273
2091,200,30,7/28/2022 16:09,3,17.8475262
2092,200,199,12/18/2021 14:00,3,136.6856132
2093,200,269,10/1/2022 13:34,3,84.11931053
2094,200,492,12/13/2019 15:48,1,21.92312134
2095,201,138,1/6/2019 1:22,4,19.78832795
2096,201,91,12/19/2018 9:26,1,26.52329674
2097,201,151,7/20/2020 6:16,2,12.11161885
2098,201,416,2/19/2018 7:28,1,9.303853777
2099,201,217,6/4/2019 7:52,3,68.3568874
2100,201,60,6/4/2022 19:48,5,43.682102
2101,201,137,4/1/2018 11:22,4,64.83341239
2102,201,128,4/5/2022 0:50,5,84.52219921
2103,202,381,8/24/2022 5:50,5,54.58448244
2104,202,206,5/24/2023 11:19,2,24.37162847
2105,202,324,10/3/2023 4:37,1,19.38979164
2106,202,392,3/24/2023 21:02,5,92.57034038
2107,202,433,6/29/2022 9:31,5,52.60594625
2108,202,498,10/25/2023 10:21,4,49.90134115
2109,202,180,11/15/2022 23:51,2,19.29337762
2110,202,411,5/27/2022 7:46,2,23.37632475
2111,202,116,12/9/2022 9:56,2,57.19426674
2112,202,398,9/13/2023 23:58,1,27.81779146
2113,202,33,10/12/2022 12:49,5,63.8395759
2114,202,270,8/29/2022 21:54,4,177.2334806
2115,202,139,3/18/2023 1:13,4,6.046870832
2116,202,359,3/13/2022 7:13,3,38.68447001
2117,202,200,5/31/2023 1:15,5,107.7663714
2118,202,427,6/28/2023 23:20,3,96.8982442
2119,202,254,7/1/2023 16:27,2,6.901915765
2120,202,470,7/8/2022 9:58,2,75.78751834
2121,202,124,1/14/2023 19:51,2,90.50217708
2122,203,376,10/3/2021 18:52,1,34.68522825
2123,203,290,1/20/2023 15:46,2,91.80789086
2124,203,224,1/25/2022 0:13,2,60.9973212
2125,204,202,10/21/2021 5:54,4,151.418237
2126,204,120,1/25/2023 6:36,2,98.76932648
2127,204,147,9/26/2020 6:37,5,219.7550924
2128,204,324,12/28/2022 16:50,3,59.97051186
2129,204,134,1/5/2022 10:30,1,6.260208777
2130,205,148,11/11/2020 1:40,3,115.0856867
2131,205,86,11/3/2019 21:40,1,37.43626008
2132,205,99,7/28/2019 15:22,3,106.9685943
2133,205,494,3/22/2023 8:06,1,45.87035557
2134,205,433,7/2/2022 21:18,4,155.6366993
2135,206,353,8/13/2017 0:45,5,217.822653
2136,206,307,7/6/2020 6:35,2,99.0148003
2137,206,205,11/10/2022 21:20,2,83.868655
2138,206,431,9/9/2017 23:12,4,52.50457769
2139,206,16,10/24/2020 19:49,1,13.63045357
2140,206,231,6/6/2019 13:48,2,42.9963577
2141,206,93,11/12/2022 3:52,4,23.79524186
2142,206,272,11/20/2018 1:03,2,15.73866995
2143,206,124,7/31/2018 15:27,3,96.55656057
2144,206,363,8/2/2017 22:08,3,48.50565922
2145,206,378,10/8/2017 0:05,1,30.89507866
2146,206,215,4/14/2023 1:24,4,179.217015
2147,206,361,10/20/2017 17:56,1,26.14083234
2148,206,79,5/6/2020 13:14,2,80.82796696
2149,206,399,4/13/2023 11:53,3,134.8610473
2150,207,117,3/24/2021 12:19,5,74.12093719
2151,207,204,8/3/2023 16:11,4,147.8992417
2152,207,293,8/29/2022 6:42,1,38.64030248
2153,207,140,10/5/2023 3:14,1,3.472109169
2154,207,254,8/21/2023 6:41,4,132.1272246
2155,207,310,1/25/2022 22:18,3,26.31171202
2156,207,322,10/25/2021 2:44,3,41.29836481
2157,207,388,7/11/2023 23:16,2,49.30062713
2158,207,237,11/2/2023 16:53,3,55.78922302
2159,207,108,7/31/2022 21:32,2,26.14848027
2160,207,54,11/25/2021 3:21,3,127.1182414
2161,207,53,9/19/2022 3:47,4,176.20703
2162,207,419,12/8/2022 15:42,1,33.10782985
2163,207,217,2/14/2022 6:38,4,31.20271537
2164,207,406,2/19/2023 13:43,5,158.7625793
2165,207,15,1/29/2021 16:08,4,175.5045334
2166,207,330,3/27/2021 16:48,2,92.73784054
2167,207,390,11/13/2021 1:00,5,29.94835244
2168,208,464,11/12/2015 11:59,2,58.57954092
2169,208,444,5/20/2023 21:13,1,35.57475567
2170,208,207,1/17/2020 15:44,4,110.6531223
2171,208,152,12/7/2017 21:15,1,31.84046887
2172,208,334,6/3/2019 16:56,2,60.54714224
2173,208,421,11/21/2019 8:49,3,133.6503681
2174,208,378,8/15/2016 5:55,2,12.53692561
2175,208,204,9/20/2016 1:43,5,54.69735241
2176,208,69,4/14/2020 20:04,1,4.484254414
2177,208,463,10/19/2017 1:09,2,83.94444762
2178,208,332,10/8/2017 10:35,5,25.25616407
2179,208,26,1/30/2023 7:29,3,11.7042987
2180,208,287,12/31/2018 8:30,3,90.23927407
2181,208,493,4/9/2022 10:16,4,157.7302889
2182,208,89,5/30/2017 11:55,3,81.76515993
2183,208,66,1/1/2021 17:22,1,35.81465013
2184,209,227,5/4/2022 21:54,1,13.9137483
2185,209,18,10/6/2020 7:39,1,39.74666287
2186,209,481,8/27/2020 2:01,2,80.40334006
2187,209,273,2/21/2023 21:48,4,189.488102
2188,209,10,6/18/2022 11:42,1,22.77395657
2189,209,44,12/31/2022 20:24,4,178.9388602
2190,209,73,3/2/2023 6:41,3,84.79364813
2191,209,318,2/18/2020 18:28,1,19.18525016
2192,210,238,1/24/2022 14:19,2,54.61755595
2193,210,450,5/30/2021 3:37,3,125.8104611
2194,210,385,4/3/2020 23:49,1,25.51530277
2195,210,235,4/5/2021 22:10,1,24.49029878
2196,210,22,10/29/2022 16:26,5,124.5647924
2197,210,352,9/18/2021 1:38,4,38.23281295
2198,210,417,5/8/2019 2:33,4,138.0482129
2199,210,60,12/13/2020 10:03,3,68.80608128
2200,210,274,10/1/2022 13:50,1,14.07978595
2201,210,274,6/26/2021 7:21,4,96.88424132
2202,210,126,11/2/2021 8:03,1,43.74782085
2203,210,243,3/18/2020 6:57,3,8.423504317
2204,210,11,6/30/2022 5:13,3,109.1079694
2205,210,236,1/6/2023 0:32,4,85.11286087
2206,211,465,3/16/2021 14:35,2,53.57672856
2207,211,459,5/12/2021 16:29,3,19.72747869
2208,211,174,5/21/2021 7:17,3,127.2468093
2209,211,11,1/5/2021 23:15,1,11.29113395
2210,211,454,3/15/2019 7:53,4,43.84944484
2211,211,355,6/20/2020 21:24,5,60.81891926
2212,211,182,2/12/2021 5:39,5,233.5025616
2213,211,380,11/30/2017 21:50,3,105.0853901
2214,211,209,12/6/2022 15:33,5,191.3901871
2215,211,51,3/19/2020 16:49,1,7.733503346
2216,211,306,3/7/2018 19:20,5,112.8644714
2217,211,86,2/13/2021 13:03,5,125.16417
2218,211,428,12/2/2018 16:47,2,75.30072884
2219,211,276,11/27/2022 10:26,3,18.8763672
2220,211,49,12/12/2022 9:19,3,78.14962222
2221,211,202,11/4/2020 14:34,5,95.34909198
2222,211,105,1/6/2018 11:18,3,65.13332457
2223,211,329,7/18/2022 22:07,3,15.81044727
2224,211,311,8/23/2023 1:22,1,37.9123811
2225,212,29,4/6/2020 4:49,3,96.76387796
2226,212,313,2/5/2017 21:52,4,34.06537341
2227,212,340,8/27/2023 23:26,1,32.08704461
2228,212,71,5/9/2016 8:26,1,17.15146836
2229,212,336,2/3/2022 0:00,4,61.42167523
2230,212,356,9/25/2022 13:10,1,14.22067584
2231,212,404,9/29/2016 8:05,4,134.689692
2232,212,421,10/12/2019 3:36,1,15.91406521
2233,212,426,11/29/2015 2:57,2,76.32927676
2234,212,111,10/29/2015 16:41,4,191.3070281
2235,212,314,4/23/2023 11:01,3,53.43116592
2236,212,353,1/30/2019 7:29,5,194.4184972
2237,212,453,7/10/2016 2:39,5,13.2071226
2238,212,73,1/24/2017 9:31,5,132.4553351
2239,212,20,11/5/2021 23:55,5,11.00585446
2240,212,106,10/10/2017 6:38,2,23.26202662
2241,212,367,6/27/2016 10:55,3,119.9490488
2242,212,214,5/10/2017 11:14,2,73.71983876
2243,212,143,6/19/2018 8:42,2,85.13295708
2244,212,116,5/11/2021 0:00,2,6.864897321
2245,213,490,3/24/2021 1:35,4,14.59678115
2246,213,245,3/27/2021 11:16,1,44.62612058
2247,213,474,4/21/2018 10:53,5,193.6857316
2248,213,44,8/2/2019 21:21,2,80.02140052
2249,213,493,8/8/2019 20:16,5,128.878709
2250,213,87,5/27/2018 5:04,2,13.99128013
2251,213,289,1/29/2023 21:41,5,167.7829894
2252,213,280,9/27/2021 1:29,4,94.51515989
2253,213,451,4/19/2019 17:54,4,164.1281458
2254,213,79,3/29/2017 16:42,3,98.85142875
2255,213,455,11/9/2017 12:29,3,131.5207017
2256,213,425,5/23/2020 7:20,1,10.76407827
2257,214,200,11/5/2021 15:00,4,109.3337011
2258,214,173,11/22/2021 18:40,3,53.98332354
2259,214,189,6/22/2020 4:45,1,44.84863454
2260,214,187,11/19/2020 0:27,4,56.11182217
2261,214,285,3/20/2022 20:06,5,175.1367598
2262,214,206,10/19/2020 17:23,1,2.187207989
2263,214,61,6/14/2022 23:04,4,110.9243858
2264,214,359,7/21/2022 18:42,4,96.69279331
2265,214,177,1/4/2023 11:46,5,45.36062796
2266,214,472,3/15/2023 3:26,5,45.63592946
2267,214,91,2/2/2023 9:53,1,49.31376293
2268,214,128,1/13/2022 8:49,1,7.756276373
2269,214,385,7/27/2020 10:37,3,145.5211601
2270,215,453,2/12/2021 4:14,5,158.1687388
2271,216,497,9/13/2023 5:02,5,239.3286016
2272,216,186,3/18/2023 18:19,2,60.63819423
2273,216,295,7/10/2022 5:56,5,211.7406557
2274,216,159,3/25/2023 14:28,4,61.85235861
2275,216,259,4/12/2022 2:11,3,28.86020225
2276,216,472,7/28/2023 3:58,4,46.45750783
2277,216,52,3/29/2023 23:59,1,7.456190035
2278,216,385,7/24/2023 3:21,3,30.6643715
2279,216,26,10/27/2023 20:06,5,231.8318539
2280,216,61,8/9/2022 4:42,4,48.75233526
2281,216,386,4/26/2023 19:15,3,92.42080062
2282,216,154,2/28/2023 17:22,5,248.2019397
2283,216,421,6/13/2022 0:33,1,21.28101791
2284,216,424,5/30/2023 1:35,1,29.66833832
2285,216,37,10/18/2023 5:38,4,73.56312983
2286,216,249,2/26/2022 14:34,3,83.03920007
2287,216,279,9/22/2022 9:53,5,235.2027225
2288,216,392,4/16/2022 2:50,5,98.07080597
2289,217,418,7/19/2021 15:59,4,158.0275762
2290,217,351,9/26/2023 14:15,1,23.9102142
2291,217,68,6/15/2020 8:01,4,90.93245549
2292,217,184,9/15/2021 2:03,3,14.44976181
2293,217,430,8/7/2020 18:43,4,118.537323
2294,217,285,7/3/2020 15:51,3,66.78734677
2295,217,5,2/13/2021 20:25,5,93.16900139
2296,217,245,1/29/2021 17:50,1,33.73086784
2297,218,231,6/27/2022 19:16,4,10.00821093
2298,218,374,4/21/2020 5:55,3,94.66937093
2299,218,311,6/21/2022 13:17,1,47.25536772
2300,218,313,5/25/2020 1:20,4,155.8695323
2301,218,111,9/28/2021 4:27,3,6.150676218
2302,219,327,12/17/2018 22:23,2,61.06035802
2303,219,227,2/10/2017 6:04,5,103.1322748
2304,220,152,12/7/2016 17:41,4,37.77140704
2305,220,175,2/23/2022 8:29,1,6.922056123
2306,220,141,2/17/2022 17:50,3,11.8830662
2307,220,318,10/20/2020 12:17,3,64.95361903
2308,220,276,9/30/2020 3:29,4,145.9167096
2309,220,424,8/6/2016 1:17,4,44.03308285
2310,220,336,12/27/2021 10:34,2,83.60573867
2311,220,129,7/31/2016 3:38,2,62.3086873
2312,220,300,7/24/2018 17:45,1,20.29335655
2313,220,471,5/17/2020 13:44,3,38.05990626
2314,221,330,1/17/2023 12:53,3,71.73696945
2315,221,150,3/9/2023 8:19,4,80.83433909
2316,221,253,9/5/2023 17:57,2,52.53562835
2317,221,23,6/20/2023 13:20,4,127.6861609
2318,221,447,6/18/2023 22:58,1,41.03701413
2319,221,33,10/11/2023 20:06,4,138.5028315
2320,221,10,12/6/2022 5:46,5,53.46839171
2321,221,175,9/25/2022 19:57,4,60.55100014
2322,221,286,9/2/2022 23:37,4,17.73266569
2323,221,25,10/7/2023 0:59,3,50.80437044
2324,221,241,10/21/2023 22:43,3,47.61081335
2325,221,74,11/4/2023 18:31,5,190.6974802
2326,221,135,10/20/2022 1:13,1,36.31802373
2327,221,436,10/22/2023 18:38,5,15.06565762
2328,221,320,10/14/2023 5:54,4,195.2788751
2329,221,484,8/7/2023 14:54,4,92.36299068
2330,222,472,11/21/2022 20:50,3,43.2880244
2331,222,18,10/4/2020 5:37,1,41.10628286
2332,222,127,2/29/2020 1:58,4,180.1041055
2333,222,313,11/11/2021 15:27,4,116.7116973
2334,222,174,1/31/2019 21:32,5,96.03446039
2335,222,420,7/16/2022 3:47,4,122.0021151
2336,222,306,5/3/2021 23:57,4,90.98111578
2337,222,316,8/3/2023 7:36,2,96.10818508
2338,222,303,11/29/2019 16:36,5,12.1236313
2339,222,464,2/6/2020 21:07,1,8.500623225
2340,222,338,7/13/2022 6:04,2,88.66169344
2341,222,472,11/19/2020 11:53,1,13.81895348
2342,222,411,9/24/2020 5:36,3,98.9671743
2343,222,452,3/27/2020 14:04,2,75.24776903
2344,222,306,3/23/2020 8:53,5,14.3744476
2345,222,97,11/28/2020 20:01,1,47.51922626
2346,223,253,11/9/2017 14:32,4,129.0506634
2347,223,435,5/10/2017 10:47,2,14.81253067
2348,224,70,1/17/2023 23:57,3,8.214044087
2349,224,353,3/10/2021 14:07,5,129.7616235
2350,224,94,5/13/2019 8:42,1,13.64907026
2351,225,175,3/31/2018 1:28,1,11.69724138
2352,225,392,2/1/2016 3:16,3,22.61877165
2353,225,350,9/1/2019 0:57,4,108.3759919
2354,225,291,9/11/2019 20:59,4,108.7526578
2355,225,30,2/19/2020 6:45,5,100.5849918
2356,225,311,10/30/2023 22:05,5,82.25337668
2357,225,442,10/26/2023 18:08,5,63.41993083
2358,225,207,10/3/2015 8:42,3,31.6127294
2359,225,56,5/11/2020 22:34,2,13.53972567
2360,225,385,4/7/2020 2:59,2,87.51821522
2361,226,140,12/28/2022 6:36,2,62.97471847
2362,226,288,5/7/2020 21:22,1,48.14726942
2363,226,120,7/29/2019 1:17,4,186.8486371
2364,226,67,5/20/2022 16:34,1,24.7191671
2365,226,329,3/15/2019 12:38,3,19.474976
2366,226,334,12/5/2021 13:32,4,79.97147576
2367,226,416,3/14/2021 11:02,5,230.3040617
2368,226,380,6/6/2019 14:16,1,48.89313282
2369,226,238,1/1/2021 19:39,4,199.862068
2370,226,205,4/2/2020 0:14,2,23.44726129
2371,227,259,10/28/2023 21:48,3,32.47220882
2372,227,162,10/10/2023 4:08,3,146.0534179
